Reports - Non Property Floodings - 01/01/2023 - 31/12/2023 - All,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
37932,,5173684,1921241,X BEECH TREE CLOSE STANMORE HA7 4XX,2023-09-15 00:00:00,2023-09-15 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37935,,4443828,2401028,XXX WOODGREEN AVENUE BANBURY OX160XX,2023-09-18 00:00:00,2023-09-15 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37936,,5379220,1761287,COMPASS HOUSE ARMOURY ROAD LONDON SE8 4LF,2023-09-18 00:00:00,2023-09-15 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (EX S24)
37933,,5218259,2069907,XXX BISHOPS RISE HATFIELD AL109XX,2023-09-16 00:00:00,2023-09-14 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
37934,,5431203,1766371,XX SHOOTERS HILL LONDON SE183XX,2023-09-16 00:00:00,2023-09-16 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
37937,,5511858,1886605,X THE BREWERY ROMFORD RM1 1XX,2023-09-18 00:00:00,2023-09-15 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37938,,5488347,1721377,BUNKERS HOUSE BUNKERS HILL SIDCUP DA145EX,2023-09-18 00:00:00,2023-09-17 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
18350,Runnymede,5016250,1725375,XXX HYTHE END RD WRAYSBURY TW19 5XX,2023-09-18 00:00:00,2023-09-17 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,100,TWUL (LOCAL)
37942,,4948802,1787820,XX BELL LANE WINDSOR SL4 6XX,2023-09-19 00:00:00,2023-09-18 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37939,,412024,188531,X FITZPIERS CLOSE SWINDON WILTSHIRE SN251XX,2023-09-18 00:00:00,2023-09-18 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,CE,0,0,TWUL (LOCAL)
37940,,5440412,2079597,XXX BROCKLES MEAD HARLOW CM194XX,2023-09-18 00:00:00,2023-09-18 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37941,,5035336,1630849,XX ROWTOWN ADDLESTONE KT151XX,2023-09-18 00:00:00,2023-09-18 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
32517,Swindon,411440,189493,X Mayfly Road Swindon SN25 2XX,2023-09-19 00:00:00,2023-09-18 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,100,0,TWUL (LOCAL)
11503,Reading,4716327,1772710,XXX KIDMORE END RD EMMER GREEN RG4 8XX,2023-09-18 00:00:00,2023-09-18 00:00:00,Foul F,Equipment,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37944,,461205,191849,THAMES HOUSE OXFORD RD BENSONX OX106LX,2023-09-20 00:00:00,2023-09-19 00:00:00,Private P,Blockage,Above ground,Private Land,< 1 Month,,0,0,PRIVATE
37943,,5211141,1716231,X ULLSWATER CRESCENT LONDON SW153XX,2023-09-19 00:00:00,2023-09-18 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,PRIVATE
37945,,526565,167404,LILLESHALL ROAD MORDEN SM4 6DX,2023-09-20 00:00:00,2023-09-20 00:00:00,Surface S,Blockage,Above ground,Highways,< 1 Month,,0,5,TWUL (LOCAL)
37949,,521774,190251,XA LOWER STRAND COLINDALE LONDON NW9 5XX,2023-09-21 00:00:00,2023-09-20 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37947,,4475576,1656838,X DICKENS WALK NEWBURY RG147XX,2023-09-20 00:00:00,2023-09-20 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37948,,5242847,1360872,X COMPASSION CLOSE CRAWLEY RH118XX,2023-09-20 00:00:00,2023-09-19 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,PRIVATE
36419,,447233,166732,STATION APPROACH NEWBURY RG145DG,2023-09-21 00:00:00,2023-09-20 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,AE,200,5,TWUL (LOCAL)
37950,,447587,165993,XX COPPICE ROAD NEWBURY RG147XX,2023-09-21 00:00:00,2023-09-20 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,CE,20,0,TWUL (LOCAL)
37946,,5423545,1647509,XX FOREST DRIVE KESTON BR2 6XX,2023-09-20 00:00:00,2023-09-20 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37957,,525963,194351,BROOK FARM OPEN SPACE TOTTERIDGE N20 8QL,2023-09-22 00:00:00,2023-09-20 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,CE,20,0,TWUL (LOCAL)
37266,,4472060,1614517,FERNDALE HOUSE HARTS LANE NEWBURY RG209HF,2023-09-21 00:00:00,2023-09-20 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,AE,200,0,TWUL (LOCAL)
12209,Basingstoke & Deane,4473141,1617545,MALTHOUSE UNKNOWN BURGHCLERE RG20 9HL,2023-09-21 00:00:00,2023-09-20 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,BE,100,0,TWUL (LOCAL)
37952,,500109,190881,XXX HIGH STREET GERRARDS CROSS SL9 9XX,2023-09-21 00:00:00,2023-09-21 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
35222,Chiltern,5000927,1909151,GREYHOUND INN HIGH ST CHALFONT ST. SL9 9RA,2023-09-21 00:00:00,2023-09-21 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,BE,10,0,TWUL (LOCAL)
37953,,5459072,1916243,X GRACE CLOSE ILFORD IG6 3XX,2023-09-21 00:00:00,2023-09-21 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
37956,,5458341,1915945,XX WICKETS WAY ILFORD IG6 3XX,2023-09-22 00:00:00,2023-09-21 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
37954,,4526121,1589395,PRIORS MILL NORTH STREET NEWBURY RG205QY,2023-09-22 00:00:00,2023-09-21 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Private Land,< 1 Month,CE,10,0,TWUL (EX S24)
37955,,5366907,1781277,SANDERSON HOUSE GROVE STREET LONDON SE8 3LS,2023-09-22 00:00:00,2023-09-21 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37951,,4716892,1772592,XX CRAWSHAY DRIVE READING RG4 8XX,2023-09-21 00:00:00,2023-09-20 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,CE,20,0,TWUL (LOCAL)
26754,Wycombe,4870312,1967404,XXXXXXXX CRYERS HILL RD HIGH WYCOMBE HP15 6XX,2023-09-25 00:00:00,2023-09-22 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,50,TWUL (LOCAL)
37960,,5159976,1722844,XX MICHELHAM GARDENS TWICKENHAM TW1 4XX,2023-09-22 00:00:00,2023-09-21 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
37958,,5186181,1842620,XX NEWTON ROAD WEMBLEY HA0 4XX,2023-09-22 00:00:00,2023-09-21 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,10,TWUL (LOCAL)
13566,Havering,5534270,1882890,XX LEWIS RD HORNCHURCH RM11 2XX,2023-09-22 00:00:00,2023-09-21 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,10,TWUL (LOCAL)
37959,,4974468,1790930,XX WINVALE SLOUGH SL1 2XX,2023-09-22 00:00:00,2023-09-21 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,BE,100,0,TWUL (LOCAL)
34638,Kingston,517071,163203,XXXXXX COTTAGE BARWELL DR CHESSINGTON KT9 2XX,2023-09-25 00:00:00,2023-09-21 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,100,TWUL (LOCAL)
37961,,484926,192090,CRESSES BUSINESS PARK CORONATION ROAD HIGH WYCOMBE  HP123RP,2023-09-25 00:00:00,2023-09-22 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,PRIVATE
37962,,5168973,1920339,X GATE HOUSE OLD CHURCH LANE STANMORE HA7 2XX,2023-09-25 00:00:00,2023-09-23 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,PRIVATE
37963,,4885621,1924902,XX KENDALLS CLOSE HIGH WYCOMBE HP137XX,2023-09-25 00:00:00,2023-09-21 00:00:00,Foul F,Collapse,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37964,,5477535,2197914,XX IRVING CLOSE BISHOP'S STORTFORD CM234XX,2023-09-25 00:00:00,2023-09-25 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
37966,,4491256,1888613,ENGLEFIELD BROADWAY DIDCOT OX110HF,2023-09-26 00:00:00,2023-09-25 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37965,,4532082,2054963,XXX COWLEY ROAD OXFORD OX4 1XX,2023-09-25 00:00:00,2023-09-25 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
34051,Lewisham,5386674,1720036,XXX WHITEFOOT LA BROMLEY BR1 5XX,2023-09-26 00:00:00,2023-09-26 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,95,TWUL (LOCAL)
37968,,4449016,2149944,XX GROVE ROAD WOODSTOCK OX201XX,2023-09-27 00:00:00,2023-09-26 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
17867,Cotswold,4204872,2323921,WHITE HART HOTEL UNKNOWN BOURTON ON H GL56 0BA,2023-09-27 00:00:00,2023-09-26 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,200,TWUL (LOCAL)
37884,,4884442,1925064,22 HATTERS LANE HIGH WYCOMBE HP137NJ,2023-09-27 00:00:00,2023-09-27 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,100,TWUL (LOCAL)
37037,,5279045,1910079,XXX COPPETTS ROAD LONDON N10 1XX,2023-09-26 00:00:00,2023-09-21 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Private Land,< 1 Month,CE,100,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2020-07-30 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2020-08-13 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2020-08-27 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2021-06-11 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2021-06-18 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2021-06-20 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2021-06-27 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2021-07-06 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2021-08-19 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2021-08-25 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2023-03-31 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37967,Reading,470881,175807,XX Kidmore Road Caversham TG4 7XX,2023-09-26 00:00:00,2023-09-20 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,500,0,TWUL (LOCAL)
37970,,4874446,1822555,OAKEN GROVE MAIDENHEAD SL6 6HQ,2023-09-28 00:00:00,2023-09-27 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
37969,,493332,151488,ELMGROVE LANE NORMANDY GUILDFORD GU3 2BN,2023-09-28 00:00:00,2023-09-27 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
37971,,5355983,2012387,XX THEOBALDS LANE WALTHAM CROSS EN8 8XX,2023-09-28 00:00:00,2023-09-27 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37973,,5422626,1792816,RIVERHOPE MANSIONS HARLINGER STREET LONDON SE185SS,2023-09-29 00:00:00,2023-09-21 00:00:00,Private P,Blockage,Above ground,Private Land,< 1 Month,,0,0,PRIVATE
37972,,5267397,1938236,XX ATTFIELD CLOSE LONDON N20 0XX,2023-09-29 00:00:00,2023-09-26 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
37980,,5125336,1795205,XX THE GREEN SOUTHALL UB2 4XX,2023-10-02 00:00:00,2023-09-27 00:00:00,Surface S,Blockage,Above ground,Highways,< 1 Month,,0,5,TWUL (LOCAL)
37979,,4316317,2283472,X THE GREEN CHIPPING NORTON OX7 5XX,2023-10-02 00:00:00,2023-09-29 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,50,TWUL (LOCAL)
37977,,5106424,1825868,X MONTREAL HOUSE AYLES ROAD HAYES UB4 9XX,2023-10-02 00:00:00,2023-09-27 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
37974,,4444786,2404671,XX GILLETT ROAD BANBURY OX160XX,2023-09-29 00:00:00,2023-09-29 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37978,,446950,246607,WILLOWBANK BANBURY  OX171PG,2023-10-02 00:00:00,2023-09-29 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37979,,4316317,2283472,X THE GREEN CHIPPING NORTON OX7 5XX,2023-10-02 00:00:00,2023-09-30 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,50,TWUL (LOCAL)
37975,,4557895,2029282,XXX PEGASUS ROAD OXFORD OX4 6XX,2023-09-30 00:00:00,2023-09-30 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37981,,5334222,1852950,XX MILLARD CLOSE LONDON N16 8XX,2023-10-02 00:00:00,2023-09-28 00:00:00,Combined C,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
37982,,488677,149263,X MANOR ROAD FARNHAM GU101XX,2023-10-02 00:00:00,2023-09-30 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37547,,458826,186639,X LITTLE LANE WALLINGFORD OX109XX,2023-10-01 00:00:00,2023-10-01 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,100,TWUL (LOCAL)
37976,,4588064,1865890,X THE POUND WALLINGFORD OX109XX,2023-10-01 00:00:00,2023-10-01 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37986,,518919,185406,X SOUTH WAY WEMBLEY HA9 0XX,2023-10-03 00:00:00,2023-10-02 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
37984,,5322735,1973801,XX HOLTWHITES HILL ENFIELD EN2 0XX,2023-10-02 00:00:00,2023-10-01 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37983,,5481018,1859990,XX VALENCE CIRCUS DAGENHAM RM8 3XX,2023-10-02 00:00:00,2023-10-02 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
37985,,449548,250760,MAIN STREET ASTON LE WALLS NN116UF,2023-10-03 00:00:00,2023-10-01 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37988,,5273808,1850238,XXX HAVERSTOCK HILL LONDON NW3 4XX,2023-10-04 00:00:00,2023-10-01 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
11694,Vale Of White Horse,4454745,1967332,XX NORTH ST MARCHAM OX13 6XX,2023-10-04 00:00:00,2023-10-03 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,100,TWUL (LOCAL)
37987,,5231390,2095161,XX GREAT NORTH ROAD HATFIELD AL9 5XX,2023-10-04 00:00:00,2023-10-04 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37991,,554494,174819,X ALDER PLACE DARTFORD DA1 5XX,2023-10-05 00:00:00,2023-10-04 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,50,TWUL (LOCAL)
37992,,5353411,1727721,X DARTMOUTH ROAD LONDON SE233XX,2023-10-05 00:00:00,2023-10-04 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,UNKNOWN
37926,,512292,210245,REDBOURN ROAD ST. ALBANS AL3 6RP,2023-10-05 00:00:00,2023-10-04 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,100,TWUL (LOCAL)
37990,,531092,190028,WOOD GREEN SHOPPING CITY HIGH ROAD WOOD GREEN LONDON N22 6YD,2023-10-05 00:00:00,2023-10-02 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TRANSFERRED ASSET (2011)
37989,,4350629,2128628,XX GIERNALLS ROAD WITNEY OX299XX,2023-10-04 00:00:00,2023-10-04 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
37997,,481426,481426,EDINBURGH SPORTS GROUND PAVILION CHURCHILL AVENUE AYLESBURY HP218NG,2023-10-06 00:00:00,2023-10-04 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
37996,,4715009,1675481,BLACKMORE BASINGSTOKE ROAD READING RG7 1AS,2023-10-06 00:00:00,2023-10-05 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37993,,5309036,1717153,XX NAMBA ROY CLOSE LONDON SW162XX,2023-10-05 00:00:00,2023-10-04 00:00:00,Combined C,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37994,,4326033,2216719,BROOK PIECE BROOK END CHIPPING NORTON OX7 3NF,2023-10-06 00:00:00,2023-10-05 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
37995,,432589,221673,XXXXXXXXX COTTAGE BROOK END CHADLINGTON OXFORDSHIRE OX7 3XX,2023-10-06 00:00:00,2023-10-05 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38000,,5311138,1901038,UNIT 63A HIGH ROAD LONDON UNIT 63A N22 6YA,2023-10-09 00:00:00,2023-10-05 00:00:00,Private P,Blockage,Above ground,Public Open Space,< 1 Month,,0,0,PRIVATE
38001,,484120,194252,XX COPPERFIELDS HIGH WYCOMBE HP124XX,2023-10-09 00:00:00,2023-10-05 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
1845,Merton,5292113,1693363,CEMETERY ROWAN RD SW16 SW16 5JG,2023-10-09 00:00:00,2023-10-06 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,500,TWUL (LOCAL)
38002,,509281,220854,OLIVIA HOUSE OXFORD ROAD LUTON LU1 3AX,2023-10-09 00:00:00,2023-10-06 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,PRIVATE
37998,,502212,168764,Coldharbour Close Egham TW20 8TH,2023-10-06 00:00:00,2023-04-01 00:00:00,Foul & Surface Z,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
7700,Wycombe,4848313,1874722,XX SEYMOUR PARK RD MARLOW SL7 3XX,2023-10-08 00:00:00,2023-10-07 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38004,,526952,201711,THE COACH HOUSE COOPERS LANE POTTERS BAR EN6 4AG,2023-10-09 00:00:00,2023-10-08 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38003,,5312645,2068039,WHITE STUBBS LANE HERTFORD SG138QA,2023-10-09 00:00:00,2023-10-08 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,UNKNOWN
37999,,4535626,2398149,X MANOR LANE BRACKLEY NN135XX,2023-10-08 00:00:00,2023-10-07 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,UNKNOWN
34638,Kingston,517071,163203,XXXXXX COTTAGE BARWELL DR CHESSINGTON KT9 2XX,2023-10-10 00:00:00,2023-10-09 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,100,TWUL (EX S24)
38007,,4485085,2021898,THE TRIANGLE OLD BOARS HILL OXFORD OX1 5JQ,2023-10-10 00:00:00,2023-10-09 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (EX S24)
18245,South Oxon,4574535,1958537,XXX FANE DR BERINSFIELD OX10 7XX,2023-10-10 00:00:00,2023-10-09 00:00:00,Surface S,Blockage,Above ground,Highways,< 1 Month,CE,20,45,HIGHWAY AUTHORITY
38005,,4459479,2379771,XXXXXXX XXXX COTTAGE PADDOCK FARM LANE BANBURY OX154XX,2023-10-10 00:00:00,2023-10-09 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38008,,5110012,1687067,XX THAMES STREET SUNBURY-ON-THAMES TW165XX,2023-10-10 00:00:00,2023-10-09 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
38006,,5086010,1864918,XXX AYLSHAM DRIVE UXBRIDGE UB108XX,2023-10-10 00:00:00,2023-10-09 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,COUNCIL/HOUSING
38009,,546898,167943,CRAY AVENUE BROMLEY BR5 3FQ,2023-10-13 00:00:00,2023-10-12 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
38018,,4824340,2135184,X BEACONSFIELD ROAD AYLESBURY HP217XX,2023-10-16 00:00:00,2023-10-13 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38019,,4510608,2035966,XXXXXXXX BETTY LANE OXFORD OX1 5XX,2023-10-16 00:00:00,2023-10-13 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,CE,10,10,TWUL (LOCAL)
38016,,5293195,1837400,CENTRO HOUSE 20-23 MANDELA STREET LONDON NW1 0DU,2023-10-16 00:00:00,2023-10-13 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,
38017,,4504013,2094605,X RICHARDS LANE OXFORD OX2 7XX,2023-10-16 00:00:00,2023-10-12 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38013,,4533570,2044120,XXX CAMPBELL ROAD OXFORD OX4 3XX,2023-10-14 00:00:00,2023-10-14 00:00:00,Surface S,Hydraulic (Overloaded),Above ground,Private Land,< 1 Month,CE,5,0,TWUL (LOCAL)
38012,,4538440,2043052,XX RYMERS LANE OXFORD OX4 3XX,2023-10-14 00:00:00,2023-10-13 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Private Land,< 1 Month,CE,10,0,PRIVATE
38011,,4485476,2061764,XX WEST WAY OXFORD OX2 9XX,2023-10-14 00:00:00,2023-10-14 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Private Land,< 1 Month,CE,10,0,PRIVATE
33746,Oxford,4533444,2044666,XXX CAMPBELL RD OXFORD OX4 3XX,2023-10-14 00:00:00,2023-10-13 00:00:00,Surface S,Hydraulic (Overloaded),Above ground,Private Land,< 1 Month,BE,5,0,TWUL (LOCAL)
38020,,4203239,2321726,POND HOUSE PARKERS LANE MORETON-IN-MARSH GL560DP,2023-10-16 00:00:00,2023-10-14 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TRANSFERRED ASSET (2011)
38010,,4538727,2043835,XX LITTLEHAY ROAD OXFORD OX4 3XX,2023-10-14 00:00:00,2023-10-13 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38014,,5510944,1748050,XX LONDON ROAD DARTFORD DA1 4XX,2023-10-15 00:00:00,2023-10-15 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
37835,,453599,202157,HEALTH CARE CENTRE SITE ARMSTRONG ROAD OXFORDSHIRE OX4 4UW,2023-10-16 00:00:00,2023-10-15 00:00:00,Foul F,Collapse,Above ground,Highways,< 1 Month,,0,50,TWUL (LOCAL)
32124,South Oxon,470612,206403,XX AYLESBURY RD THAME OX9 3XX,2023-10-15 00:00:00,2023-10-14 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,BE,50,0,TWUL (LOCAL)
